db_no,inventory_th,years_after_thin,target_stand,plot_install_year,region_symbol,experiment,thinning_intensity,thinning_intensity_rate,plot_size,plot_size_corrected,thin_ba_rate_apply,thin_rate_rank,thin_rate_text,thin_rate_class1,thin_rate_class2,si_v3,si_v4,age_establish,age_est_class,age,age_class,ba,dbh,Hd_v3,Hd_v4,height_v3,height_v4,tph,vol_v3,vol_v4,bagr,dbhgr,Dq,sdi_max,sdi,rd
57323,2,3,b잣나무림,2014,동부14,b잣나무림_2014_동부14,c강도간벌,40,0.09,0.07632432865407833,32.21407724984533,3,c강도간벌,3,3,17.13709519111456,18.09805804278449,35,4,38,4,24.170698304959533,27.193548387096776,16.216666666666665,16.216666666666665,15.175862068965518,15.175862068965518,406.16145004694437,186.76773189381075,180.05780958055848,3.887181422355333,2.1516129032258036,27.526456481930488,1089.0740805976213,456.52038937107176,0.41918212682149186
57372,2,3,b잣나무림,2014,동부15,b잣나무림_2014_동부15,a무간벌,0,0.04,0.032360679774997896,0,1,a무간벌,0,0,16.95978161563831,16.95978161563831,40,4,43,5,39.68801010996556,24.337037037037035,17.75,17.75,15.962037037037037,15.962037037037037,834.3458848123581,317.9369384240838,317.9369384240838,3.199519912669359,0.9307407407407418,24.61000248318196,1089.0740805976213,818.5701307768885,0.7516202482091064
57399,2,3,b잣나무림,2014,동부15,b잣나무림_2014_동부15,b약도간벌,20,0.0625,0.054663731696212234,21.567148494330254,2,b약도간벌,2,2,18.849815151788885,18.972781557542568,40,4,43,5,42.16270045836624,31.01,19.883333333333333,19.883333333333333,18.06,18.06,548.8099525791936,375.64661513847693,375.64661513847693,5.148877471366248,1.8266666666666644,31.27578935854378,1089.0740805976213,720.3017036580161,0.6613890794855349
57440,2,3,b잣나무림,2014,동부15,b잣나무림_2014_동부15,c강도간벌,40,0.09,0.08402223838474815,39.93979813639218,3,c강도간벌,3,4,19.935557464052152,19.560038575982663,40,4,43,5,21.61895272271352,30.268,21.14,21.14,18.772,18.772,297.5402760102859,199.3684273257916,199.3684273257916,2.8147108921464508,1.9399999999999977,30.415818253007764,1089.0740805976213,377.5174915453351,0.34664078254270375
57486,2,3,b잣나무림,2015,북부01,b잣나무림_2015_북부01,a무간벌,0,0.04,0.038450467837532754,0,1,a무간벌,0,0,18.381544218766436,18.381544218766436,41,5,44,5,46.95400340016666,31.913636363636364,19.38,19.38,18.081818181818182,18.081818181818182,572.1646897238811,418.8343554571784,418.8343554571784,NA,NA,32.32442785825662,1089.0740805976213,781.632133925849,0.7177033664201559
57509,2,3,b잣나무림,2015,북부01,b잣나무림_2015_북부01,b약도간벌,20,0.0625,0.06064348289224978,16.652134864116405,2,b약도간벌,1,2,17.775108252952048,18.689946518001364,41,5,44,5,31.465240132697634,32.06521739130435,18.94,18.94,17.395652173913042,17.395652173913042,379.2658156007625,270.59488126426805,270.59488126426805,NA,NA,32.501150481309054,1089.0740805976213,521.5547233562789,0.4788973795704326
57533,2,3,b잣나무림,2015,북부01,b잣나무림_2015_북부01,c강도간벌,40,0.09,0.08803328406604251,36.24807338722067,3,c강도간벌,3,4,17.338707759941347,18.24560038183901,41,5,44,5,16.942725127120806,32.205555555555556,18.475,18.475,16.155555555555555,16.155555555555555,204.46811897300586,135.68293444374015,135.68293444374015,NA,NA,32.48133652148912,1089.0740805976213,280.97018697290014,0.2579899677887108
58319,2,3,c낙엽송림,2013,남부01,c낙엽송림_2013_남부01,a무간벌,0,0.03,0.024574561328669753,0,1,a무간벌,0,0,26.341287834794425,26.341287834794425,49,5,52,6,42.4159332728076,26.538888888888888,29.525,29.525,25.81875,25.81875,732.4647532568737,518.7462976296416,515.9198866027652,2.069525148076835,0.6111111111111107,27.153524428495263,1004.5093610046154,820.4415028330367,0.8167584441547748
58342,2,3,c낙엽송림,2013,남부01,c낙엽송림_2013_남부01,b약도간벌,20,0.04,0.03316150290220166,19.819665015230953,2,b약도간벌,1,2,24.34336448963593,24.34336448963593,49,5,52,6,30.50657529967886,25.72105263157895,26.94,26.94,23.478947368421053,23.478947368421053,572.9535255393552,347.9761259992192,347.9761259992192,1.4510733972747687,0.5894736842105246,26.037068716897092,1004.5093610046154,605.8294215933865,0.603109781861558
58367,2,3,c낙엽송림,2013,남부01,c낙엽송림_2013_남부01,c강도간벌,40,0.0625,0.049250672100420126,39.04839036666051,3,c강도간벌,3,4,23.44125392126661,23.378412192803744,49,5,52,6,29.195458673984167,23.677419354838708,26.47142857142857,26.47142857142857,22.583870967741934,22.583870967741934,629.433034675999,331.1546138989822,331.1546138989822,1.8848182403919438,0.7516129032258085,24.301772137691078,1004.5093610046154,605.4280261157228,0.6027101882955385
58417,2,3,c낙엽송림,2013,남부02,c낙엽송림_2013_남부02,a무간벌,0,0.04,0.03881182905103986,0,1,a무간벌,0,0,24.893054102954242,24.893054102954242,36,4,39,4,31.16638723136444,25.38530020703934,24.48,24.48,21.78283752860412,21.78283752860412,592.6028368761914,335.7960399288548,335.7960399288548,7.220228377815822,1.5826997929606605,25.87714905361591,1004.5093610046154,621.3292751064182,0.6185400547039436
58440,2,3,c낙엽송림,2013,남부02,c낙엽송림_2013_남부02,b약도간벌,20,0.0625,0.0590949109749573,15.607664964218529,2,b약도간벌,1,2,24.91183238864538,24.91183238864538,36,4,39,4,26.189064459362573,27.924,24.14,24.14,22.579398148148147,22.509145477833197,423.04827247466824,270.5401151347035,277.8528440447584,1.992571233371713,1.0360000000000014,28.075020926083035,1004.5093610046154,496.0740724421003,0.49384713741838493
58472,2,3,c낙엽송림,2013,남부02,c낙엽송림_2013_남부02,c강도간벌,40,0.09,0.08932915364771897,39.36087548451251,3,c강도간벌,3,4,26.4808685921715,26.4808685921715,36,4,39,4,22.544138988344503,27.55151515151515,25.82857142857143,25.82857142857143,22.96188197767145,22.96188197767145,369.4202693349111,247.25039810861563,247.25039810861563,2.9418200861760866,1.736363636363638,27.87478495636579,1004.5093610046154,428.953491794512,0.4270278689742754
58537,2,3,c낙엽송림,2013,남부03,c낙엽송림_2013_남부03,a무간벌,0,0.04,0.034641016151377546,27.66558265463641,2,b약도간벌,2,3,17.971459621781356,17.971459621781356,48,5,51,6,22.986602425951997,20.139583333333334,20.245,20.245,17.304166666666667,17.304166666666667,692.8203230275509,215.97860313715796,215.97860313715796,1.0553988369407712,0.42708333333333215,20.553327488105996,1004.5093610046154,529.4950560008764,0.5271180902399212
58569,2,3,c낙엽송림,2013,남부03,c낙엽송림_2013_남부03,b약도간벌,20,0.0625,0.05300300600977662,12.371235875599211,1,a무간벌,1,1,21.13619403179837,21.13619403179837,48,5,51,6,29.548744098252964,24.787764182424915,23.357142857142858,23.357142857142858,19.861290322580643,19.861290322580643,584.8724880675999,296.16926680393186,296.16926680393186,1.4343156687746301,0.5606229143492776,25.36261190756905,1004.5093610046154,596.5488294239541,0.5938708513650309
58609,2,3,c낙엽송림,2013,남부03,c낙엽송림_2013_남부03,c강도간벌,40,0.09,0.07372368398600926,32.71909973231145,3,c강도간벌,3,3,21.964946967090892,21.964946967090892,48,5,51,6,23.08384200542365,26.174193548387098,24.514285714285712,24.514285714285712,21.688279569892472,21.688279569892472,420.4890250178349,241.8637474635404,241.8637474635404,1.4788014375165552,0.8129032258064512,26.438193291451086,1004.5093610046154,454.04605480143715,0.452007788506165
58685,2,3,c낙엽송림,2013,남부04,c낙엽송림_2013_남부04,a무간벌,0,0.04,0.034641016151377546,1.8354778888206624,1,a무간벌,0,0,24.488069736453042,24.283689208985223,22,3,25,3,19.85466405062165,14.2,18.825,18.825,14.563924794359577,14.563924794359577,1125.8330249197702,198.5360703355365,199.35269515902266,-0.21484453469354037,2.7714285714285722,14.984744378953021,1004.5093610046154,557.6172072834486,0.5551139978683449
58732,2,3,c낙엽송림,2013,남부04,c낙엽송림_2013_남부04,b약도간벌,20,0.0625,0.05617462789369794,20.8645996871533,2,b약도간벌,2,2,29.893726048853363,29.611012363403628,22,3,25,3,25.445251478985043,21.005,22.7625,22.7625,19.9325,19.9325,712.0652419041209,262.24245122044977,262.24245122044977,2.7104839899787656,1.1000000000000014,21.33037739938045,1004.5093610046154,572.643076012232,0.5700724137000859
58794,2,3,c낙엽송림,2013,남부04,c낙엽송림_2013_남부04,c강도간벌,40,0.09,0.08344654691101086,49.35032291004083,3,c강도간벌,4,5,29.23873324699737,28.856903586289302,22,3,25,3,16.34029200575845,20.130487804878047,22.054545454545455,22.054545454545455,19.217008985879332,19.217008985879332,491.3324938864547,168.10804551834906,168.10804551834906,1.5808262733412768,1.569512195121952,20.577718532432115,1004.5093610046154,376.1177478652246,0.374429310931525
58903,2,3,c낙엽송림,2013,남부05,c낙엽송림_2013_남부05,a무간벌,0,0.03,0.027189233611099498,2.8811076923076797,1,a무간벌,0,0,27.37389269712702,27.340725260440514,23,3,26,3,26.84811547214631,21.195,22.175,22.175,18.99,18.99,735.5852793083279,267.03145134021304,267.03145134021304,-11.951531880835892,2.0938888888888876,21.557353733703035,1004.5093610046154,600.2157959887986,0.5975213564844428
58923,2,3,c낙엽송림,2013,남부05,c낙엽송림_2013_남부05,b약도간벌,20,0.0225,0.018653345382488435,20.71124080103334,2,b약도간벌,2,2,21.790189989710356,21.934749277235657,23,3,26,3,25.291179953748852,16.704761904761906,17.38,17.38,15.123809523809523,15.123809523809523,1125.8034186036452,231.97326621755556,231.97326621755556,2.6485276318621978,1.3102380952380948,16.912520017233785,1004.5093610046154,658.3734760718413,0.6554179598818256
58949,2,3,c낙엽송림,2013,남부05,c낙엽송림_2013_남부05,c강도간벌,40,0.0375,0.03180180360586597,37.81312122855041,3,c강도간벌,3,4,23.671567822258744,23.57303433990331,23,3,26,3,17.90393863204066,18.69,19.25,19.25,16.925,16.925,628.8951484597848,168.5345091034831,168.5345091034831,-17.90393863204066,NaN,19.038828745487475,1004.5093610046154,432.7015453826193,0.43075909710773835
58984,2,3,c낙엽송림,2013,남부06,c낙엽송림_2013_남부06,a무간벌,0,0.04,0.034641016151377546,0,1,a무간벌,0,0,21.78270266450073,21.78270266450073,54,6,57,6,34.20374418353881,31.446666666666665,25.116666666666667,25.116666666666667,23.384,23.384,433.0127018922193,366.4969987125835,366.4969987125835,1.940470577333926,0.8733333333333348,31.713309508785112,1004.5093610046154,600.2088735892576,0.5975144651603698
59001,2,3,c낙엽송림,2013,남부06,c낙엽송림_2013_남부06,b약도간벌,20,0.04,0.033921923846257036,16.049172500016923,2,b약도간벌,1,2,24.18808096884348,24.18808096884348,54,6,57,6,40.047894647406245,32.0375,28.416666666666668,28.416666666666668,24.778125,24.778125,471.6713613448386,470.96891816537754,470.96891816537754,2.388521526657094,0.8999999999999986,32.879495890296134,1004.5093610046154,687.0211361857864,0.6839370172704939
59024,2,3,c낙엽송림,2013,남부06,c낙엽송림_2013_남부06,c강도간벌,40,0.075,0.06740955347243753,27.20825527463043,3,c강도간벌,2,3,26.306586290128646,26.306586290128646,54,6,57,6,24.702304868195235,38.05714285714286,30.275,30.275,27.554545454545455,27.554545454545455,207.68569555536857,314.00433627638154,314.00433627638154,1.3327273315215464,1.057142857142857,38.91531097873212,1004.5093610046154,381.252102067084,0.3795406164117691
59056,2,3,c낙엽송림,2013,남부07,c낙엽송림_2013_남부07,a무간벌,0,0.03,0.027189233611099498,0,1,a무간벌,0,0,25.032188511908767,25.032188511908767,38,4,41,5,26.76284291862341,25.392857142857142,25.18,25.18,23,23,514.9096955158295,297.48623532507554,297.48623532507554,2.999849147477555,1.4285714285714306,25.72501561848756,1004.5093610046154,535.517889756978,0.5331138867848912
59072,2,3,c낙엽송림,2013,남부07,c낙엽송림_2013_남부07,b약도간벌,20,0.04,0.036541818305704035,21.550934649883175,2,b약도간벌,2,2,25.58246237499579,25.55109264140745,38,4,41,5,20.97403091830919,28.233333333333334,25.900000000000002,25.900000000000002,22.5,22.5,328.390883551814,225.63094446597347,225.63094446597347,3.321118921693884,2.2333333333333307,28.51677868670771,1004.5093610046154,393.41879173021874,0.3916526883699306
59089,2,3,c낙엽송림,2013,남부07,c낙엽송림_2013_남부07,c강도간벌,40,0.04,0.03531790371435708,39.628035975543,3,c강도간벌,3,4,27.36077784517444,27.193851570538193,38,4,41,5,22.42411491430913,31.55,27.3,27.3,24.851111111111113,24.851111111111113,283.1425126722598,256.1933670944862,256.1933670944862,2.3356085619479927,1.620000000000001,31.754857896076317,1004.5093610046154,393.1763472213414,0.39141133222305025
59108,2,3,c낙엽송림,2013,남부08,c낙엽송림_2013_남부08,a무간벌,0,0.04,0.03531790371435708,0,1,a무간벌,0,0,27.44895427905538,27.44895427905538,36,4,39,4,31.54138980755066,22.96923076923077,26.614285714285714,26.614285714285714,23.646153846153847,23.646153846153847,736.1705329478755,368.95512767941784,368.95512767941784,2.5856299568329852,0.8961538461538474,23.356418982633187,1004.5093610046154,670.5598201930309,0.6675495980668615
59138,2,3,c낙엽송림,2013,남부08,c낙엽송림_2013_남부08,b약도간벌,20,0.0625,0.05873078879911928,18.687387474618205,2,b약도간벌,1,2,26.653656909651346,26.555939800819647,36,4,39,4,32.79649230626199,21.015686274509804,26.211111111111112,26.211111111111112,21.827115384615386,21.827115384615386,868.3690623403443,368.7858513014955,364.6315035954817,2.0030794257368782,1.7268669169795565,21.9288868488889,1004.5093610046154,725.3802232735065,0.7221239058917777
59192,2,3,c낙엽송림,2013,남부08,c낙엽송림_2013_남부08,c강도간벌,40,0.09,0.07281152949374527,37.35551839850062,3,c강도간벌,3,4,24.430219663129577,24.190071840551873,36,4,39,4,18.88448649812364,19.873809523809523,24,24,19.002857142857142,19.002857142857142,576.8317228332352,195.55541584384855,195.55541584384855,1.440847978382184,0.7380952380952372,20.416584062029205,1004.5093610046154,436.82842797544566,0.43486745363783486
59266,2,3,c낙엽송림,2013,남부09,c낙엽송림_2013_남부09,a무간벌,0,0.04,0.0370873541826715,0.7157739615550156,1,a무간벌,0,0,25.959061390315604,25.959061390315604,44,5,47,5,55.142759793426315,25.872972972972974,27.916666666666668,27.916666666666668,23.4222972972973,23.4222972972973,997.6446369767646,641.0570675297878,641.0570675297878,3.7853004941569353,1.2964714714714702,26.528419233475397,1004.5093610046154,1082.3112059722525,1.077452583308758
59306,2,3,c낙엽송림,2013,남부09,c낙엽송림_2013_남부09,b약도간벌,20,0.06,0.055631031274007245,22.868585645427814,2,b약도간벌,2,2,23.406819755888826,23.251010583122127,44,5,47,5,32.0067570007276,22.762570356472796,24.35,24.35,19.480555555555554,19.480555555555554,736.998740829682,335.50787273370963,312.3306821263797,1.8613049958035432,0.5984052532832997,23.514866782667728,1004.5093610046154,677.5735539872795,0.6745318463828296
59363,2,3,c낙엽송림,2013,남부09,c낙엽송림_2013_남부09,c강도간벌,40,0.0625,0.055687907761772994,39.98387644921224,3,c강도간벌,3,4,24.560374030699318,24.410400600896704,44,5,47,5,21.437126352629235,22.223333333333333,26.1,26.1,22.206,22.206,538.7165940644932,240.80797848895605,240.80797848895605,1.807301651179177,0.8966666666666683,22.509101862728038,1004.5093610046154,466.43408432992806,0.46434020670891984
59413,2,3,c낙엽송림,2013,남부10,c낙엽송림_2013_남부10,a무간벌,0,0.0225,0.018202882373436317,1.9026753770721996,1,a무간벌,0,0,24.79269528564065,24.79269528564065,52,6,55,6,46.31344485663714,30.387272727272727,27.96666666666667,27.96666666666667,24.50909090909091,24.50909090909091,604.2999001110084,545.9281283816601,545.9281283816601,1.6289012053960192,0.5399999999999991,31.237936726184255,1004.5093610046154,820.4468786050686,0.816763795794332
59425,2,3,c낙엽송림,2013,남부10,c낙엽송림_2013_남부10,b약도간벌,20,0.03,0.02298133329356934,18.95456459092793,2,b약도간벌,1,2,21.294566112920666,21.211902461486485,52,6,55,6,35.33081929308527,21.54,24.55,24.55,19.99502262443439,19.99502262443439,870.2715262215191,372.94665191643173,360.3829356589075,1.204959176707817,0.3100000000000023,22.735500874183533,1004.5093610046154,763.9253756899152,0.7604960245725427
59450,2,3,c낙엽송림,2013,남부10,c낙엽송림_2013_남부10,c강도간벌,40,0.075,0.05745333323392335,39.39194917210745,3,c강도간벌,3,4,24.47292943960967,24.404012749260502,52,6,55,6,23.961811763020837,36.3,27.925,27.925,25.913846153846155,25.913846153846155,226.27059681759496,280.9085311565986,280.9085311565986,1.6407375944863851,1.1923076923076934,36.719843723481766,1004.5093610046154,383.5436475058553,0.38182187483277524
59476,2,3,c낙엽송림,2013,남부11,c낙엽송림_2013_남부11,a무간벌,0,0.0225,0.018202882373436317,0.40374171742307396,1,a무간벌,0,0,23.34222858201989,22.978086960337315,39,4,42,5,45.62328583737946,19.176923076923078,24.05,23.857142857142858,19.021875,19.021875,1428.3452184442015,494.6101371456378,494.6101371456378,2.7182123073036877,1.966555183946486,20.16655647352815,1004.5093610046154,1063.5286167047316,1.0587543112998874
59510,2,3,c낙엽송림,2013,남부11,c낙엽송림_2013_남부11,b약도간벌,20,0.03,0.02571501902106337,19.137560462965453,2,b약도간벌,1,2,30.33758824896799,30.150752775356082,39,4,42,5,36.51697811591376,27.724761904761905,30.433333333333334,30.433333333333334,25.073333333333334,25.073333333333334,583.3166986076652,447.1717352414864,447.1717352414864,1.983171670613082,0.7285714285714278,28.23256068785114,1004.5093610046154,689.2819664377018,0.6861876983887409
